,type,id,advertiser_type,advertiser_id,advertiser_name,displayPrice,propertyFeatures,propertyType,bathrooms,bedrooms,carspaces,unitNumber,streetNumber,street,area,region,suburb,postcode,latitude,longitude
797,PropertyListing,2015988445,Agency,32661,"Peter Blackshaw Woden, Weston Creek & Molonglo","Offers over $769,000","['AirConditioning', 'BuiltInWardrobes', 'CableOrSatellite', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'SwimmingPool', 'Heating']",House,2.0,4.0,2,,112,Namatjira Drive,Weston Creek,Canberra,STIRLING,2611,-35.3546371,149.0507
798,PropertyListing,2015628911,Agency,21655,Independent Inner North & City,"$819,000","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'SwimmingPool']",House,2.0,4.0,2,,4,Fremantle Drive,Weston Creek,Canberra,STIRLING,2611,-35.35497,149.046814
799,PropertyListing,2015709931,Agency,32661,"Peter Blackshaw Woden, Weston Creek & Molonglo","$765,000+","['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'Heating']",House,2.0,4.0,1,,32,Namatjira Drive,Weston Creek,Canberra,STIRLING,2611,-35.3485069,149.05632
800,PropertyListing,2014555134,Agency,27374,Harcourts Brindabella,"$375,000","['AirConditioning', 'BuiltInWardrobes', 'SecureParking']",ApartmentUnitFlat,1.0,2.0,1,,89,Fremantle Drive,Weston Creek,Canberra,STIRLING,2611,-35.3478241,149.047318
801,PropertyListing,2016089926,Agency,10310,Luton Properties - Manuka,Auction,"['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'Study']",House,2.0,5.0,2,,165,Streeton Drive,Weston Creek,Canberra,STIRLING,2611,-35.3553352,149.048508
802,PropertyListing,2016092604,Agency,11155,Luton Properties - Weston Creek and Molonglo Valley,Auction,"['BuiltInWardrobes', 'Gas', 'SecureParking', 'Heating', 'Dishwasher']",House,1.0,3.0,3,,15,Shenton Crescent,Weston Creek,Canberra,STIRLING,2611,-35.34926,149.05542
803,PropertyListing,2016092422,Agency,31430,Hayman Partners,"$599,000","['Ensuite', 'Gas', 'SecureParking', 'NorthFacing', 'Heating']",House,2.0,4.0,2,5,121,Streeton Drive,Weston Creek,Canberra,STIRLING,2611,-35.3513069,149.043213
804,PropertyListing,2016057955,Agency,11155,Luton Properties - Weston Creek and Molonglo Valley,Auction,"['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Shed', 'SolarPanels']",House,2.0,5.0,2,,118,Namatjira Drive,Weston Creek,Canberra,STIRLING,2611,-35.35499,149.050232
805,PropertyListing,2014678743,Agency,16565,McIntyre Property,"$245,000","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SwimmingPool', 'TennisCourt', 'Shed']",House,1.0,2.0,1,,63,Banksia Drive,Inner South,Canberra,SYMONSTON,2609,-35.3466644,149.153931
806,PropertyListing,2014900370,Agency,14060,Hodgkinson Real Estate ,"$198,000","['AirConditioning', 'Gas', 'SecureParking', 'Heating', 'Shed']",House,1.0,2.0,1,,4,The Pines Avenue,Inner South,Canberra,SYMONSTON,2609,-35.34672,149.156311
807,PropertyListing,2015119050,Agency,31430,Hayman Partners,"$190,000","['BuiltInWardrobes', 'SecureParking']",Villa,1.0,3.0,1,35,189,Narrabundah Lane,Inner South,Canberra,SYMONSTON,2609,-35.34922,149.154755
808,PropertyListing,2015224107,Agency,20555,Sell My Property Now,"$210,000","['PetsAllowed', 'Shed', 'FullyFenced']",House,1.0,2.0,2,108,189,Narrabundah lane,Inner South,Canberra,SYMONSTON,2609,-35.34922,149.154755
809,PropertyListing,2016084221,Agency,21086,Luton Properties - Gungahlin,"$650,000","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SecureParking']",House,2.0,3.0,2,,50,Robin Boyd Crescent,Gungahlin,Canberra,TAYLOR,2913,-35.1783028,149.109909
810,PropertyListing,2016016566,Agency,26294,Impact Properties,Contact Agent,"['Ensuite', 'SecureParking', 'Intercom', 'Heating']",House,2.0,4.0,2,,8,Mottram Street,Gungahlin,Canberra,TAYLOR,2913,-35.1783028,149.109909
811,PropertyListing,2015898581,Agency,31834,Illustrated Properties,"Offers Above $849,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Bath', 'DoubleGlazedWindows']",House,3.0,5.0,2,,32,Ken Herde Crescent,Gungahlin,Canberra,TAYLOR,2913,-35.1783028,149.109909
812,PropertyListing,2015940217,Agency,27748,Harcourts Belconnen,"$795,000 +","['AirConditioning', 'Floorboards', 'Gas', 'SecureParking', 'Furnished', 'Intercom', 'DoubleGlazedWindows']",House,2.0,4.0,2,,4,Mees Street,Gungahlin,Canberra,TAYLOR,2913,-35.1783028,149.109909
813,PropertyListing,2016036857,Agency,26294,Impact Properties,"Offers Above $785,000","['Ensuite', 'SecureParking', 'Heating']",House,2.0,4.0,2,,20,Robin Boyd Crescent,Gungahlin,Canberra,TAYLOR,2913,-35.1783028,149.109909
814,PropertyListing,2015894710,Agency,26294,Impact Properties,"$609,000 - $640,000","['AirConditioning', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'GroundFloor', 'Bath', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",NewHouseLand,2.0,3.0,2,,10,Trevor Gibson Way,Gungahlin,Canberra,TAYLOR,2913,-35.1783028,149.109909
815,PropertyListing,2015847481,Agency,26294,Impact Properties,"$434,000","['Ensuite', 'Gas', 'GroundFloor', 'Heating']",Townhouse,2.0,3.0,0,6,6,Morath Street,Gungahlin,Canberra,TAYLOR,2913,-35.1783028,149.109909
816,PropertyListing,2015847878,Agency,26294,Impact Properties,"$381,000","['Ensuite', 'Gas', 'GroundFloor', 'Heating']",Townhouse,2.0,2.0,0,9,6,Morath Street,Gungahlin,Canberra,TAYLOR,2913,-35.1783028,149.109909
817,PropertyListing,2014733677,Agency,26294,Impact Properties,"Offers Above $949,000","['BuiltInWardrobes', 'Ensuite', 'SecureParking', 'AlarmSystem', 'Intercom', 'Heating']",House,3.0,4.0,2,,57,Robin Boyd Crescent,Gungahlin,Canberra,TAYLOR,2913,-35.1468048,149.1072
818,PropertyListing,2014635178,Agency,31834,Illustrated Properties,"$859,000","['Ensuite', 'Gas', 'Intercom', 'DoubleGlazedWindows']",House,3.0,4.0,2,,24,Grassick Street,Gungahlin,Canberra,TAYLOR,2913,-35.1468048,149.1072
819,PropertyListing,2015916513,Agency,18380,Ray White Queanbeyan/Jerrabomberra,"$429,000 +","['AirConditioning', 'BuiltInWardrobes', 'SecureParking', 'Study']",Townhouse,1.0,2.0,2,4,19,Brigden Crescent,Tuggeranong,Canberra,THEODORE,2905,-35.4511757,149.1247
820,PropertyListing,2016039796,Agency,25422,White Rhino Property,"$785,000 - $820,000","['BuiltInWardrobes', 'Ensuite', 'Gas', 'Bath', 'Heating', 'Dishwasher']",House,2.0,4.0,2,,3,Conlon Crescent,Tuggeranong,Canberra,THEODORE,2905,-35.4507637,149.116684
821,PropertyListing,2016037396,Agency,10312,Luton Properties Tuggeranong CRE,"$685,000+","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'Shed', 'SolarHotWater']",House,2.0,5.0,2,,12,Ifould Place,Tuggeranong,Canberra,THEODORE,2905,-35.4493675,149.126617
822,PropertyListing,2016089996,Agency,15868,The Real Estate Shop,"$539,950","['AirConditioning', 'Gas', 'Heating']",House,1.0,3.0,1,,139,Lawrence Wackett Crescent,Tuggeranong,Canberra,THEODORE,2905,-35.44794,149.120483
823,PropertyListing,2016088012,Agency,18604,PRDnationwide Canberra,Offers Welcome! Let us know what you think!,"['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher']",House,1.0,3.0,2,,21,Louis Loder Street,Tuggeranong,Canberra,THEODORE,2905,-35.4466133,149.1151
824,PropertyListing,2016069436,Agency,10312,Luton Properties Tuggeranong CRE,"$735,000+","['Ensuite', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Study']",House,2.0,4.0,3,,10,Angwin Place,Tuggeranong,Canberra,THEODORE,2905,-35.44835,149.126038
825,PropertyListing,2016055805,Agency,10312,Luton Properties Tuggeranong CRE,"$649,000+","['BuiltInWardrobes', 'Ensuite', 'Gas', 'Heating']",House,2.0,4.0,2,,40,Freda Gibson Circuit,Tuggeranong,Canberra,THEODORE,2905,-35.44861,149.128189
826,PropertyListing,2015879661,Agency,14109,LJ Hooker Gungahlin,"$790,000","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Study']",House,3.0,4.0,2,,26,Perunga Rise,Gungahlin,Canberra,THROSBY,2914,-35.1968765,149.166016
827,PropertyListing,2015848971,Agency,27748,Harcourts Belconnen,"$759,000 +","['Ensuite', 'Floorboards', 'SecureParking', 'GroundFloor', 'Bath', 'Heating', 'Study']",House,3.0,5.0,2,,24,Perch Street,Gungahlin,Canberra,THROSBY,2914,-35.19084,149.1633
828,PropertyListing,2015940156,Agency,27223,inStyle Estate Agents,"$520,000+","['Gas', 'SecureParking', 'Heating', 'Dishwasher']",Townhouse,2.0,3.0,2,15,56,Kunapalari Street,Gungahlin,Canberra,THROSBY,2914,-35.1988945,149.166443
829,PropertyListing,2015863425,Agency,27223,inStyle Estate Agents,"$499,900","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",Townhouse,2.0,3.0,2,7,1,Mulgara  Loop,Gungahlin,Canberra,THROSBY,2914,-35.18871,149.162476
830,PropertyListing,2015436490,Agency,31834,Illustrated Properties,"Offers Above $1,320,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'NorthFacing', 'Intercom', 'BroadbandInternetAccess', 'Dishwasher', 'DoubleGlazedWindows']",NewHouseLand,3.0,5.0,2,,,,Gungahlin,Canberra,THROSBY,2914,-35.1881,149.1639
831,PropertyListing,2013584267,Agency,14245,Premier Capital Properties,"Offers Above $1,320,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'NorthFacing', 'Intercom', 'BroadbandInternetAccess', 'Dishwasher', 'DoubleGlazedWindows']",House,3.0,5.0,2,,,,Gungahlin,Canberra,THROSBY,2914,-35.1881,149.1639
832,PropertyListing,2015831211,Agency,21086,Luton Properties - Gungahlin,"$1,245,000","['Ensuite', 'Gas', 'SecureParking', 'GroundFloor', 'Heating', 'Study', 'DoubleGlazedWindows', 'RainwaterStorageTank']",House,3.0,4.0,2,,33,Bettong  Avenue,Gungahlin,Canberra,THROSBY,2914,-35.19747,149.167709
833,PropertyListing,2015281342,Agency,26420,StepInside Properties,"Offers over $1,100,000","['BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Intercom', 'BroadbandInternetAccess', 'Heating', 'Dishwasher']",House,3.0,4.0,2,,9,Quenda Close,Gungahlin,Canberra,THROSBY,2914,-35.19468,149.167267
834,PropertyListing,2015690328,Agency,15984,Maria Selleck Properties,By Negotiation,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'GroundFloor', 'Heating', 'Study', 'DoubleGlazedWindows']",House,2.0,4.0,2,,13,Bandicoot Street,Gungahlin,Canberra,THROSBY,2914,-35.1855774,149.158844
835,PropertyListing,2013513113,Agency,14245,Premier Capital Properties,"$869,900 - $924,900","['Ensuite', 'SecureParking', 'Heating']",NewApartments,2.0,4.0,2,,,,Gungahlin,Canberra,THROSBY,2914,-35.3276749,149.144684
836,PropertyListing,2016093130,Agency,21086,Luton Properties - Gungahlin,Auction,"['BuiltInWardrobes', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher', 'Shed']",House,1.0,4.0,2,,22,Batchelor Street,Woden Valley,Canberra,TORRENS,2607,-35.36655,149.091064
837,PropertyListing,2016029247,Agency,15984,Maria Selleck Properties,By Negotiation,"['Ensuite', 'Gas', 'Heating', 'Dishwasher']",House,2.0,3.0,4,,3,Parkin Street,Woden Valley,Canberra,TORRENS,2607,-35.36626,149.087891
838,PropertyListing,2016024303,Agency,13922,Cream Residential,Auction on 15/02/2020 at 10:00AM,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Bath', 'SeparateDiningRoom', 'Heating', 'Dishwasher', 'OutdoorSpa']",House,2.0,4.0,2,,6,Cain Place,Woden Valley,Canberra,TORRENS,2607,-35.3757858,149.083252
839,PropertyListing,2016040040,Agency,27147,Agent Team Belconnen,By Negotiation,"['AirConditioning', 'Ensuite', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Study']",House,2.0,4.0,2,,13,Jefferis Street,Woden Valley,Canberra,TORRENS,2607,-35.3687,149.086441
840,PropertyListing,2015686445,Agency,20010,Peter Blackshaw Real Estate Manuka,"$1,200,000+","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SwimmingPool', 'NorthFacing', 'Heating', 'Study']",House,3.0,4.0,0,,101,Gouger St,Woden Valley,Canberra,TORRENS,2607,-35.3774338,149.084427
841,PropertyListing,2014977125,Agency,25422,White Rhino Property,"$1,049,000 - $1,090,000","['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",House,3.0,4.0,2,,4,Wyatt Street,Woden Valley,Canberra,TORRENS,2607,-35.37121,149.086121
842,PropertyListing,2014752396,Agency,25436,Simplicity Real Estate,"$1,039,995 - $1,079,995","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'AlarmSystem', 'Intercom', 'Dishwasher', 'DoubleGlazedWindows']",Duplex,3.0,4.0,2,,10,Jefferis Street,Woden Valley,Canberra,TORRENS,2607,-35.3685646,149.087067
843,PropertyListing,2015492287,Agency,19011,McGrath Woden Property Management,"Over $880,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'NorthFacing', 'Bath', 'Heating', 'Study', 'DoubleGlazedWindows']",Duplex,2.0,3.0,2,,80B,Hawker Street,Woden Valley,Canberra,TORRENS,2607,-35.37546,149.0832
844,PropertyListing,2015682924,Agency,28119,Belle Property Kingston,"$339,000+","['BuiltInWardrobes', 'Gas', 'InternalLaundry', 'Bath', 'Heating']",ApartmentUnitFlat,1.0,1.0,1,2C,3,Davies Place,Woden Valley,Canberra,TORRENS,2607,-35.3743744,149.088348
845,PropertyListing,2015792684,Agency,28718,McGrath Estate Agents Woden,"over $880,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'NorthFacing', 'Bath', 'Heating', 'Study', 'DoubleGlazedWindows']",Duplex,2.0,3.0,2,,80B,Hawker Street,Woden Valley,Canberra,TORRENS,2607,-35.37546,149.0832
846,Project,2015121024,Agency,29699,McGrath - Projects,"$1,599,000","['SecureParking', 'Heating']",NewHouseLand,3.0,4.0,4,,,,Inner North,Canberra,TURNER,2612,-35.2688828,149.124542
847,Project,2015121019,Agency,29699,McGrath - Projects,"$1,149,000 - $1,199,000","['SecureParking', 'Heating']",NewApartments,3.0,4.0,3,,,,Inner North,Canberra,TURNER,2612,-35.2688828,149.124542
848,Project,2015121025,Agency,29699,McGrath - Projects,"$1,079,000 - $1,099,000","['SecureParking', 'Heating']",NewApartments,3.0,3.0,3,,,,Inner North,Canberra,TURNER,2612,-35.2688828,149.124542
849,Project,2015121021,Agency,29699,McGrath - Projects,"$998,000 - $1,049,000","['SecureParking', 'Heating']",NewHouseLand,2.0,3.0,3,,,,Inner North,Canberra,TURNER,2612,-35.2688828,149.124542
850,PropertyListing,2015930554,Agency,31430,Hayman Partners,"$898,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'NorthFacing', 'Intercom', 'Bath', 'Heating', 'Dishwasher']",Penthouse,2.0,3.0,2,21,6,Macleay Street,Inner North,Canberra,TURNER,2612,-35.2718964,149.127823
851,PropertyListing,2016019439,Agency,17080,McGrath Estate Agents,"$299,000+","['Floorboards', 'GroundFloor', 'NorthFacing', 'Study']",ApartmentUnitFlat,1.0,1.0,1,26,3,McKay Street,Inner North,Canberra,TURNER,2612,-35.2746925,149.128922
852,PropertyListing,2016007807,Agency,28121,Total Property Sales,By Negotiation,['SecureParking'],House,1.0,1.0,1,,71,Macleay Street,Inner North,Canberra,TURNER,2612,-35.2641068,149.12851
853,PropertyListing,2016045539,Agency,20068,McGrath Dickson,"over $860,000","['BuiltInWardrobes', 'SecureParking', 'Heating', 'Dishwasher']",ApartmentUnitFlat,3.0,3.0,2,1,2,David  Street,Inner North,Canberra,TURNER,2612,-35.26068,149.1311
854,PropertyListing,2015851709,Agency,20068,McGrath Dickson,"$760,000","['AirConditioning', 'BuiltInWardrobes', 'Intercom', 'Heating', 'Study', 'DoubleGlazedWindows']",ApartmentUnitFlat,2.0,2.0,2,SPACE ONE,155,Northbourne Avenue,Inner North,Canberra,TURNER,2612,-35.265686,149.1309
855,PropertyListing,2015898886,Agency,31948,Hive Property (ACT) Pty Ltd,"$739,000+","['Ensuite', 'Heating', 'Study', 'DoubleGlazedWindows']",ApartmentUnitFlat,2.0,2.0,2,306,165,Northbourne  Avenue,Inner North,Canberra,TURNER,2612,-35.2647858,149.130875
856,PropertyListing,2015898801,Agency,28314,home.byholly,"$590,000 to $610,000","['SwimmingPool', 'GroundFloor', 'Gym', 'Intercom', 'Heating', 'Dishwasher']",ApartmentUnitFlat,2.0,2.0,1,109,12,David Street,Inner North,Canberra,TURNER,2612,-35.2614555,149.130966
857,PropertyListing,2015950876,Agency,16565,McIntyre Property,"$579,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'InternalLaundry', 'SecureParking', 'GroundFloor', 'Intercom', 'Heating', 'Dishwasher', 'Study']",ApartmentUnitFlat,1.0,2.0,1,2,24,Forbes Street,Inner North,Canberra,TURNER,2612,-35.26571,149.130554
858,PropertyListing,2016018241,Agency,28119,Belle Property Kingston,"$550,000","['BuiltInWardrobes', 'Ensuite', 'SwimmingPool', 'Intercom']",ApartmentUnitFlat,2.0,2.0,2,105,77,Northbourne Avenue,Inner North,Canberra,TURNER,2612,-35.2753525,149.128662
859,PropertyListing,2016094554,Agency,22060,Independent Tuggeranong,"Offers over $419,000","['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'SecureParking', 'Heating', 'Dishwasher']",Townhouse,2.0,2.0,2,8,17,Ashley Drive,Tuggeranong,Canberra,WANNIASSA,2903,-35.4037857,149.10199
860,PropertyListing,2015931186,Agency,26294,Impact Properties,"Offers Above $749,000","['BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Heating']",House,2.0,4.0,2,,28,Cuthbert Circuit,Tuggeranong,Canberra,WANNIASSA,2903,-35.3992844,149.082581
861,PropertyListing,2015915709,Agency,28119,Belle Property Kingston,"$739,000 +","['AirConditioning', 'Ensuite', 'Gas', 'SecureParking', 'DoubleGlazedWindows']",House,2.0,4.0,2,,15B,Gair Place,Tuggeranong,Canberra,WANNIASSA,2903,-35.40055,149.080215
862,PropertyListing,2016032194,Agency,31430,Hayman Partners,"$619,000","['BuiltInWardrobes', 'Floorboards', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher']",House,1.0,3.0,2,,246,Wheeler Crescent,Tuggeranong,Canberra,WANNIASSA,2903,-35.40045,149.088913
863,PropertyListing,2015902196,Agency,20010,Peter Blackshaw Real Estate Manuka,By Negotiation,"['BuiltInWardrobes', 'CableOrSatellite', 'Ensuite', 'Gas', 'SecureParking', 'GroundFloor', 'Heating']",House,2.0,4.0,4,,83,Fincham Crescent,Tuggeranong,Canberra,WANNIASSA,2903,-35.40081,149.084656
864,PropertyListing,2015808306,Agency,18793,Peter Blackshaw Tuggeranong,"$780,000+","['BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Heating']",House,2.0,4.0,2,,184,Longmore Crescent,Tuggeranong,Canberra,WANNIASSA,2903,-35.397953,149.103531
865,PropertyListing,2016007167,Agency,10312,Luton Properties Tuggeranong CRE,"$635,000+","['AirConditioning', 'Ensuite', 'Gas', 'SecureParking', 'Heating']",House,2.0,4.0,2,,108,Langdon Avenue,Tuggeranong,Canberra,WANNIASSA,2903,-35.39598,149.096
866,PropertyListing,2015531152,Agency,10312,Luton Properties Tuggeranong CRE,"$679,000","['AirConditioning', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'Dishwasher']",House,2.0,4.0,3,,16,Cuthbert Circuit,Tuggeranong,Canberra,WANNIASSA,2903,-35.40034,149.08316
867,PropertyListing,2015682974,Agency,16565,McIntyre Property,"$338,000+","['BuiltInWardrobes', 'SecureParking']",Townhouse,1.0,2.0,1,8,181,McBryde Crescent,Tuggeranong,Canberra,WANNIASSA,2903,-35.40459,149.100372
868,PropertyListing,2016075095,Agency,14576,Sadil Quinlan Properties,"Offers over $695,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'NorthFacing', 'AlarmSystem', 'Heating', 'Dishwasher', 'SolarHotWater', 'SolarPanels']",House,2.0,4.0,2,,27,Spensley Place,Tuggeranong,Canberra,WANNIASSA,2903,-35.3901672,149.097916
869,PropertyListing,2015872384,Agency,32661,"Peter Blackshaw Woden, Weston Creek & Molonglo","$795,000","['BuiltInWardrobes', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher', 'Study', 'DoubleGlazedWindows']",House,2.0,4.0,2,,32,Garanya Street,Weston Creek,Canberra,WARAMANGA,2611,-35.3499146,149.060745
870,PropertyListing,2016009004,Agency,31430,Hayman Partners,"Offers over $699,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'Intercom', 'Heating', 'Study', 'Shed']",House,2.0,3.0,2,,32B,Malara Street,Weston Creek,Canberra,WARAMANGA,2611,-35.3509445,149.061646
871,PropertyListing,2015938612,Agency,11155,Luton Properties - Weston Creek and Molonglo Valley,"$620,000+","['BuiltInWardrobes', 'Floorboards', 'Gas', 'FullyFenced']",House,1.0,3.0,1,,5,Alura Place,Weston Creek,Canberra,WARAMANGA,2611,-35.35385,149.063049
872,PropertyListing,2016042894,Agency,22060,Independent Tuggeranong,Auction 22/02/2020,"['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'InternalLaundry', 'PetsAllowed', 'BroadbandInternetAccess', 'Bath', 'SeparateDiningRoom', 'Dishwasher', 'Study', 'WallCeilingInsulation']",House,2.0,3.0,1,,8,Waramanga Place,Weston Creek,Canberra,WARAMANGA,2611,-35.3524,149.059036
873,PropertyListing,2016092605,Agency,11155,Luton Properties - Weston Creek and Molonglo Valley,Auction,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'GroundFloor', 'NorthFacing', 'Heating', 'Dishwasher', 'Study']",Townhouse,2.0,4.0,1,,44,Waramanga Place,Weston Creek,Canberra,WARAMANGA,2611,-35.3532143,149.059662
874,PropertyListing,2015997453,Agency,17473,Ray White Canberra,"$630,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'GroundFloor', 'Heating']",ApartmentUnitFlat,2.0,3.0,2,47,215,Aspinall Street,Inner North,Canberra,WATSON,2602,-35.229187,149.164276
